"city","name","resType","saleStatus","mainImg","detailUrl","addrExt1","addrExt2","address","area","price","totalprice","spiderUrl","actionUrl","currPage","totalPage","spiderStatus","downStatus","lon","lat"
"xa","绿地城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/71ad4dcf-c464-472a-83a9-66e4198ae3fb.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_ldcaagrv/","长安","长安","子午大道中段邮电大学向南800米",,"16000.0",,"https://xa.fang.lianjia.com/loupan/pg72","location=712&project_name=ldcaagrv&recommend_log_info=","72",,"0","0","34.157604","108.900208"
"xa","曲江华著中城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/505dff53-b3d4-4913-8f21-5c940a56a21a.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_qjhzzcaagsi/","雁塔","曲江","雁翔路与雁曲五路交汇处曲江大道东","建面 236-318㎡","价格待定","总价564万/套起","https://xa.fang.lianjia.com/loupan/pg72","location=713&project_name=qjhzzcaagsi&recommend_log_info=","72",,"0","0","109.0184581","34.1809942"
"xa","长兴园湖曲","住宅","售罄","https://image1.ljcdn.com/xf-resblock/150dbe23-5ec5-4555-ad6b-56471388605a.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_cxyhqaagth/","莲湖","城西","西二环与梨园路十字向东300米",,"11500.0",,"https://xa.fang.lianjia.com/loupan/pg72","location=714&project_name=cxyhqaagth&recommend_log_info=","72",,"0","0","34.292756","108.909606"
"xa","世园大公馆","住宅","售罄","https://image1.ljcdn.com/xf-resblock/fee75835-85c8-427a-8d7c-67236672d01a.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_sydggaagtk/","灞桥","浐灞","世博大道与东三环交汇处向东800米",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg72","location=715&project_name=sydggaagtk&recommend_log_info=","72",,"0","0","34.334493","109.055878"
"xa","中铁缇香郡","住宅","售罄","https://image1.ljcdn.com/xf-resblock/5f6562e8-6080-4158-af4d-373cc042aad8.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_zttxjaagtl/","灞桥","浐灞","广运潭大道与矿山路交汇东南处",,"8900.0",,"https://xa.fang.lianjia.com/loupan/pg72","location=716&project_name=zttxjaagtl&recommend_log_info=","72",,"0","0","109.0115484","34.3270207"
"xa","东方米兰国际城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/5650a8e9-8740-4fd5-8c8b-24d6eb6af012.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_dfmlgjcaagto/","雁塔","高新","富鱼路与经十三路交汇处西南角",,"13000.0",,"https://xa.fang.lianjia.com/loupan/pg72","location=717&project_name=dfmlgjcaagto&recommend_log_info=","72",,"0","0","34.236466","108.850685"
"xa","阳光台365","住宅","售罄","https://image1.ljcdn.com/xf-resblock/a0e8b864-a43f-4564-9a62-90874818763f.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_ygt365aagtv/","未央","城西","大白杨路与桃园北路交汇处",,"16500.0",,"https://xa.fang.lianjia.com/loupan/pg72","location=718&project_name=ygt365aagtv&recommend_log_info=","72",,"0","0","34.2876","108.902356"
"xa","中建开元城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/92ad6335-95d6-4020-bf13-2ae7c1380282.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_zjkycaagty/","未央","西咸","地铁一号线三桥站路北",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg72","location=719&project_name=zjkycaagty&recommend_log_info=","72",,"0","0","34.29693","108.832834"
"xa","曲江汉华城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/f874291a-e01f-4257-b6c7-c8d45be4eb67.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_qjhhcaagtz/","雁塔","曲江","曲池北路与曲江大道交汇处西北方向",,"16000.0",,"https://xa.fang.lianjia.com/loupan/pg72","location=720&project_name=qjhhcaagtz&recommend_log_info=","72",,"0","0","34.220097","108.986448"
"xa","冠昌金域湾畔","住宅","售罄","https://image1.ljcdn.com/xf-resblock/890506cd-695d-4c70-b0b8-19091a6e6c1f.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_gcjywpaagua/","灞桥","浐灞","浐河东路桃花潭东侧200米, 金茂九路777号",,"13000.0",,"https://xa.fang.lianjia.com/loupan/pg73","location=721&project_name=gcjywpaagua&recommend_log_info=","73",,"0","0","109.035378","34.30285"
"xa","腾业国王镇","住宅","售罄","https://image1.ljcdn.com/xf-resblock/8b7e1fa2-d607-484c-8dcb-3e4acae24a54.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_gwzkaagub/","灞桥","浐灞","纺渭西路十字往北50米",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg73","location=722&project_name=gwzkaagub&recommend_log_info=","73",,"0","0",,
"xa","紫薇公园时光","住宅","售罄","https://image1.ljcdn.com/xf-resblock/8c940010-9d68-45e2-8709-1977041c3660.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_zwgysgaaguf/","雁塔","高新","科技六路中段6号",,"36000.0",,"https://xa.fang.lianjia.com/loupan/pg73","location=723&project_name=zwgysgaaguf&recommend_log_info=","73",,"0","0","34.210834","108.903871"
"xa","绿地中心","写字楼","售罄","https://image1.ljcdn.com/xf-resblock/b6124cec-7bab-46c4-851e-e128c4151891.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_ldzxaagvy/","雁塔","高新","锦业路与丈八二路十字",,"26000.0",,"https://xa.fang.lianjia.com/loupan/pg73","location=724&project_name=ldzxaagvy&recommend_log_info=","73",,"0","0","34.193909","108.880103"
"xa","荣德棕榈阳光","住宅","售罄","https://image1.ljcdn.com/xf-resblock/86d77539-01f7-4a09-be0a-dd97aac18087.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_rdzlygaagwg/","未央","浐灞","浐灞一路与北郊路十字东北角",,"11000.0",,"https://xa.fang.lianjia.com/loupan/pg73","location=725&project_name=rdzlygaagwg&recommend_log_info=","73",,"0","0","34.317153","108.998817"
"xa","大华曲江公园世家五期","住宅","售罄","https://image1.ljcdn.com/xf-resblock/389442c6-6cd6-46dc-9ad9-1a6931bf0b98.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_dhqjgysjsllpaagwi/","长安","曲江","航天大道1199号",,"13000.0",,"https://xa.fang.lianjia.com/loupan/pg73","location=726&project_name=dhqjgysjsllpaagwi&recommend_log_info=","73",,"0","0","34.176574","108.987324"
"xa","金地湖城大境天锦","住宅","售罄","https://image1.ljcdn.com/xf-resblock/ae455ddb-dbd4-4f88-b1c7-3c426b3a02e3.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_jdhcdjaahcw/","雁塔","曲江","曲江池西路与曲江池南路交汇处东北角",,"25000.0",,"https://xa.fang.lianjia.com/loupan/pg73","location=727&project_name=jdhcdjaahcw&recommend_log_info=","73",,"0","0","34.193153","108.9786"
"xa","保利金香槟","住宅","售罄","https://image1.ljcdn.com/xf-resblock/d7dee64c-1a0a-4a22-84a1-8e47b9499c38.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_bljxbaaabx/","未央","西咸","三桥新街与建章路十字西南角",,"8900.0",,"https://xa.fang.lianjia.com/loupan/pg73","location=728&project_name=bljxbaaabx&recommend_log_info=","73",,"0","0","34.299323","108.842456"
"xa","万科城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/4a96470e-c213-432c-a6b4-ade155904d7b.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_wkcaahlb/","长安","长安","韦郭大道909号（陕师大长安校区正对面）",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg73","location=729&project_name=wkcaahlb&recommend_log_info=","73",,"0","0","108.893408","34.157596"
"xa","万科东方传奇","住宅","售罄","https://image1.ljcdn.com/xf-resblock/57ffe27a-76dd-4da3-a63b-2a549eec4c1e.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_wkdfcqaahle/","雁塔","曲江","雁翔路与黄渠头路十字交汇向东200米",,"12700.0",,"https://xa.fang.lianjia.com/loupan/pg73","location=730&project_name=wkdfcqaahle&recommend_log_info=","73",,"0","0","34.207812","109.011805"
"xa","卡布奇诺国际社区","住宅","售罄","https://image1.ljcdn.com/xf-resblock/5c48e9f5-79d8-4a31-9029-14bc82b0d5c5.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_kbqngjsqaahll/","长安","曲江","航天大道99号","建面 61㎡","8600.0",,"https://xa.fang.lianjia.com/loupan/pg74","location=731&project_name=kbqngjsqaahll&recommend_log_info=","74",,"0","0","34.173378","108.956428"
"xa","国金华府","住宅","售罄","https://image1.ljcdn.com/xf-resblock/a705d614-bb6e-4fbb-95bb-bb58167de8d6.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_gjhfkaahln/","未央","经开","凤城八路与文景路十字交汇处西南角",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg74","location=732&project_name=gjhfkaahln&recommend_log_info=","74",,"0","0","108.9378961","34.3410655"
"xa","金科天籁城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/58ace995-8408-4816-9027-4e3072a0a35d.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_jktlcaahlo/","未央","经开","太华北路与凤城二路十字东侧万达广场旁",,"12000.0",,"https://xa.fang.lianjia.com/loupan/pg74","location=733&project_name=jktlcaahlo&recommend_log_info=","74",,"0","0","34.312551","108.976024"
"xa","绿地国际花都","住宅","售罄","https://image1.ljcdn.com/xf-resblock/272856b3-a20e-462d-ae02-e0144a95f146.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_ldgjhdaahlq/","雁塔","城西","科技路西段富鱼路与西三环交汇处",,"11000.0",,"https://xa.fang.lianjia.com/loupan/pg74","location=734&project_name=ldgjhdaahlq&recommend_log_info=","74",,"0","0","34.23768","108.840915"
"xa","绿地香树花城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/62d17cf8-a845-488b-9d44-bc47de529369.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_ldxshckaahnl/","未央","经开","东二环与北二环交汇处向北200米",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg74","location=735&project_name=ldxshckaahnl&recommend_log_info=","74",,"0","0","34.310886","108.934201"
"xa","金地西沣公元","住宅","售罄","https://image1.ljcdn.com/xf-resblock/fa6a8e19-573d-4b5a-b5b3-c59cbb898a9f.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_jdxfgyaahnp/","雁塔","长安","西沣路与西部大道十字向东1000米",,"12000.0",,"https://xa.fang.lianjia.com/loupan/pg74","location=736&project_name=jdxfgyaahnp&recommend_log_info=","74",,"0","0","34.171279","108.867798"
"xa","绿地曲江名城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/5fb1b275-ae12-45d5-badd-58491d523b61.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_ldqjmcaahnr/","雁塔","曲江","西影路与公园南路向南500米",,"13000.0",,"https://xa.fang.lianjia.com/loupan/pg74","location=737&project_name=ldqjmcaahnr&recommend_log_info=","74",,"0","0","34.236811","109.008041"
"xa","天朗蓝湖树","住宅","售罄","https://image1.ljcdn.com/xf-resblock/873ac4a3-4ee2-4dda-88f1-e0a518279862.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_aahpy/","雁塔","高新","科技路西口, 丈八北路380号",,"14000.0",,"https://xa.fang.lianjia.com/loupan/pg74","location=738&project_name=aahpy&recommend_log_info=","74",,"0","0","34.235999","108.871886"
"xa","天朗御湖","住宅","售罄","https://image1.ljcdn.com/xf-resblock/4637ddc3-ebb7-4fcd-abc7-3a713abf0337.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_tlyhaahqa/","未央","经开","明光路75号",,"12500.0",,"https://xa.fang.lianjia.com/loupan/pg74","location=739&project_name=tlyhaahqa&recommend_log_info=","74",,"0","0","34.335567","108.930131"
"xa","香榭兰廷","住宅","售罄","https://image1.ljcdn.com/xf-resblock/811dc897-aa38-491a-8be1-bba68d7a8a8f.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_xxltaahrz/","雁塔","高新","科技六路木塔寺公园向东500米左右",,"23000.0",,"https://xa.fang.lianjia.com/loupan/pg74","location=740&project_name=xxltaahrz&recommend_log_info=","74",,"0","0","108.895246","34.211462"
"xa","恒大江湾","住宅","售罄","https://image1.ljcdn.com/xf-resblock/07faaf88-71c8-4177-8279-ab09d6f4fd19.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_hdjwaahui/","未央","浐灞","灞河西路与北三环十字西南角",,"9000.0",,"https://xa.fang.lianjia.com/loupan/pg75","location=741&project_name=hdjwaahui&recommend_log_info=","75",,"0","0","34.360823","108.994872"
"xa","青城南区","住宅","售罄","https://image1.ljcdn.com/xf-resblock/c37bc141-2757-47dd-931b-c4aa6b00a757.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_qcaaijy/","长安","长安","东仪路南段西侧（韦曲建材街与东仪路交汇西北口）",,"9400.0",,"https://xa.fang.lianjia.com/loupan/pg75","location=742&project_name=qcaaijy&recommend_log_info=","75",,"0","0","108.9283011","34.1927957"
"xa","东城新一家","住宅","售罄","https://image1.ljcdn.com/xf-resblock/97337dd5-54af-4eed-860b-7edf7a7c717f.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_dcxyjaaijz/","灞桥","浐灞","纺渭路与纺北路十字东北角",,"8300.0",,"https://xa.fang.lianjia.com/loupan/pg75","location=743&project_name=dcxyjaaijz&recommend_log_info=","75",,"0","0","34.276313","109.064644"
"xa","卢卡小镇","别墅","售罄","https://image1.ljcdn.com/xf-resblock/68d0e765-00c0-4b81-a3a0-89136abce16e.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_lkxzaaikb/","西咸新区（西安）","西咸","泾河新城秦汉大道西侧",,"13000.0",,"https://xa.fang.lianjia.com/loupan/pg75","location=744&project_name=lkxzaaikb&recommend_log_info=","75",,"0","0","34.38945","109.145653"
"xa","九锦一号","住宅","售罄","https://image1.ljcdn.com/xf-resblock/b8b87ea0-26cd-4958-9e73-c77a6bf105f2.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_jjyhaaikc/","碑林","城南","含光北路23号",,"15000.0",,"https://xa.fang.lianjia.com/loupan/pg75","location=745&project_name=jjyhaaikc&recommend_log_info=","75",,"0","0","34.232761","108.933573"
"xa","科达东御兰汀","住宅","售罄","https://image1.ljcdn.com/xf-resblock/02870dbc-a509-484e-a6a1-19afbdfa6bde.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_kddyltaaikf/","灞桥","浐灞","东二环石家街转盘向北50米",,"10000.0",,"https://xa.fang.lianjia.com/loupan/pg75","location=746&project_name=kddyltaaikf&recommend_log_info=","75",,"0","0","34.293364","108.990402"
"xa","罗马景福城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/7e998e00-bce8-4d75-81a4-a4276ad1ca80.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_lmjfcaaikj/","雁塔","高新","丈八东路与丈八四路交汇处西北角",,"12000.0",,"https://xa.fang.lianjia.com/loupan/pg75","location=747&project_name=lmjfcaaikj&recommend_log_info=","75",,"0","0","34.19856","108.867496"
"xa","晶鑫华庭","住宅","售罄","https://image1.ljcdn.com/xf-resblock/197a4f66-147f-4d7d-a9be-425934873321.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_jxhtaaikk/","雁塔","高新","大寨路与沣惠南路十字向西200米路南",,"13600.0",,"https://xa.fang.lianjia.com/loupan/pg75","location=748&project_name=jxhtaaikk&recommend_log_info=","75",,"0","0","34.245186","108.888054"
"xa","金叶新城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/bca830cc-ffdb-428b-9894-61d0a74f89b2.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_jyxcaaikl/","未央","城西","朱宏路与梨园路十字西北角",,"9000.0",,"https://xa.fang.lianjia.com/loupan/pg75","location=749&project_name=jyxcaaikl&recommend_log_info=","75",,"0","0","34.292759","108.922131"
"xa","龙记观澜国际","住宅","售罄","https://image1.ljcdn.com/xf-resblock/1fde9968-ebbb-476c-be98-3e4a4100090e.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_ljglgjaaikn/","雁塔","高新","科技二路与高新六路十字西南角",,"12300.0",,"https://xa.fang.lianjia.com/loupan/pg75","location=750&project_name=ljglgjaaikn&recommend_log_info=","75",,"0","0","34.225643","108.877215"
"xa","麟凤尊汇","住宅","售罄","https://image1.ljcdn.com/xf-resblock/bea51e24-48a4-4dda-bb5b-a3baa6ef8161.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_lfzhaaiko/","未央","经开","凤城六路与开元路十字东北角",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg76","location=751&project_name=lfzhaaiko&recommend_log_info=","76",,"0","0","34.33345","108.953817"
"xa","阳光城壹号西西里","住宅","售罄","https://image1.ljcdn.com/xf-resblock/224c6c54-be92-49b6-97a4-bb3d92be17c8.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_ygcxxlaaikp/","未央","西咸","世纪大道中段北边沣太八路以南沣太二路以东",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg76","location=752&project_name=ygcxxlaaikp&recommend_log_info=","76",,"0","0","34.300907","108.807373"
"xa","锦尚名城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/5fb47375-632b-4fa0-a662-e260409fd566.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_jsmckaaiks/","雁塔","高新","锦业路与西三环交汇处的西南角",,"9300.0",,"https://xa.fang.lianjia.com/loupan/pg76","location=753&project_name=jsmckaaiks&recommend_log_info=","76",,"0","0","34.194568","108.83993"
"xa","MOMOPARK","住宅","售罄","https://image1.ljcdn.com/xf-resblock/e218384b-4a37-4d0a-8f63-090566dc069a.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_momoparkaaikt/","雁塔","城南","小寨西路与含光路交汇处向东50米",,"15000.0",,"https://xa.fang.lianjia.com/loupan/pg76","location=754&project_name=momoparkaaikt&recommend_log_info=","76",,"0","0","34.219326","108.932896"
"xa","东晋桃源缙福源","住宅","售罄","https://image1.ljcdn.com/xf-resblock/88b32f69-9924-441b-bd53-b09c21183f97.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_djtyjfyaaikv/","未央","经开","尚稷路中段5555号",,"6500.0",,"https://xa.fang.lianjia.com/loupan/pg76","location=755&project_name=djtyjfyaaikv&recommend_log_info=","76",,"0","0","34.375758","108.88702"
"xa","观澜天下","住宅","售罄","https://image1.ljcdn.com/xf-resblock/09510222-7868-4050-98ed-899d78be117f.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_gltxaaiky/","灞桥","浐灞","酒十路与米秦北路十字东500米",,"7200.0",,"https://xa.fang.lianjia.com/loupan/pg76","location=756&project_name=gltxaaiky&recommend_log_info=","76",,"0","0","34.298665","109.007358"
"xa","龙湖花千树","住宅","售罄","https://image1.ljcdn.com/xf-resblock/6c7fcd28-1400-4372-b9c2-623114bda117.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_lhhqsaailf/","长安","长安","神舟四路与航创路十字东南角",,"13812.0",,"https://xa.fang.lianjia.com/loupan/pg76","location=757&project_name=lhhqsaailf&recommend_log_info=","76",,"0","0","34.150672","108.974492"
"xa","万象春天","住宅","售罄","https://image1.ljcdn.com/xf-resblock/4cec8acb-8308-434a-b536-5a41e626f6a4.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_wxctaailh/","雁塔","城南","电子正街南延伸段",,"11050.0",,"https://xa.fang.lianjia.com/loupan/pg76","location=758&project_name=wxctaailh&recommend_log_info=","76",,"0","0","34.173004","108.917884"
"xa","御溪书院","住宅","售罄","https://image1.ljcdn.com/xf-resblock/db9bb275-0f92-4478-adac-db7322f0f609.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_yxsyaailj/","碑林","城西","丰庆路39号",,"8500.0",,"https://xa.fang.lianjia.com/loupan/pg76","location=759&project_name=yxsyaailj&recommend_log_info=","76",,"0","0","34.251507","108.918639"
"xa","景寓学府","住宅","售罄","https://image1.ljcdn.com/xf-resblock/da0937e0-a658-4a1f-a7cf-c2954a19bf22.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_jyxfaailr/","碑林","城西","丰庆路132号",,"15000.0",,"https://xa.fang.lianjia.com/loupan/pg76","location=760&project_name=jyxfaailr&recommend_log_info=","76",,"0","0","34.250101","108.916687"
"xa","三丰中心思想","住宅","售罄","https://image1.ljcdn.com/xf-resblock/ff1859d6-3a1e-4f8e-a7b2-a9d5719bc3f1.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_sfzxsxaails/","未央","经开","凤城八路与凤新路交汇处向南200米处","建面 122㎡","8500.0",,"https://xa.fang.lianjia.com/loupan/pg77","location=761&project_name=sfzxsxaails&recommend_log_info=","77",,"0","0","34.324282","108.957083"
"xa","旭景崇盛园","住宅","售罄","https://image1.ljcdn.com/xf-resblock/9bdc13cd-1b08-4d98-a6c3-d9f5f803fbc4.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_xjcsyaailt/","未央","经开","凤城十二路与明光路十字东北角",,"8500.0",,"https://xa.fang.lianjia.com/loupan/pg77","location=762&project_name=xjcsyaailt&recommend_log_info=","77",,"0","0","34.357951","108.929678"
"xa","梧桐年华","住宅","售罄","https://image1.ljcdn.com/xf-resblock/bb4c2d4d-9b01-43fb-81cc-ed3d6d48cc9a.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_wtnhaailv/","未央","城西","阿房路与阿房一路交汇处向北200米",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg77","location=763&project_name=wtnhaailv&recommend_log_info=","77",,"0","0","34.268874","108.854029"
"xa","长庆坊玺岸","住宅","售罄","https://image1.ljcdn.com/xf-resblock/673eeb33-4d26-4118-b96d-99ea8355e0c8.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_cqfxaaailx/","雁塔","曲江","雁南一路与翠华南路十字西北角",,"17000.0",,"https://xa.fang.lianjia.com/loupan/pg77","location=764&project_name=cqfxaaailx&recommend_log_info=","77",,"0","0","34.215105","108.956235"
"xa","中华世纪城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/b078084f-3a0e-4c81-9675-6953aa31d873.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_zhsjcmsaaily/","雁塔","高新","高新科技路239号",,"16000.0",,"https://xa.fang.lianjia.com/loupan/pg77","location=765&project_name=zhsjcmsaaily&recommend_log_info=","77",,"0","0","34.237897","108.872735"
"xa","山水悦庭","住宅","售罄","https://image1.ljcdn.com/xf-resblock/a5a22020-6120-4838-a8fe-27399e0c6e24.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_ssytaaimc/","长安","长安","神舟五路与飞天路交汇处西南角",,"6400.0",,"https://xa.fang.lianjia.com/loupan/pg77","location=766&project_name=ssytaaimc&recommend_log_info=","77",,"0","0","34.161501","108.978033"
"xa","陆港金海岸","住宅","售罄","https://image1.ljcdn.com/xf-resblock/69a2e855-f67e-4e73-91f9-2313af45d131.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_lgjhakaaimd/","灞桥","浐灞","西滨大道1号",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg77","location=767&project_name=lgjhakaaimd&recommend_log_info=","77",,"0","0","34.360731","109.018909"
"xa","龙湖香醍国际社区","住宅","售罄","https://image1.ljcdn.com/xf-resblock/53d1e903-873f-4112-afa1-1e21103880a1.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_lhxtgjsqaaimh/","灞桥","浐灞","西安市灞桥区浐河西路2号, 高楼路400号",,"价格待定",,"https://xa.fang.lianjia.com/loupan/pg77","location=768&project_name=lhxtgjsqaaimh&recommend_log_info=","77",,"0","0","34.249992","109.047033"
"xa","纳帕溪谷金源","住宅","售罄","https://image1.ljcdn.com/xf-resblock/978d205f-201a-4614-a53c-bf838e9153bf.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_npxgjyaaimi/","灞桥","浐灞","浐河西路中段",,"6907.0",,"https://xa.fang.lianjia.com/loupan/pg77","location=769&project_name=npxgjyaaimi&recommend_log_info=","77",,"0","0","34.280461","109.039343"
"xa","国色天香","住宅","售罄","https://image1.ljcdn.com/xf-resblock/5b469789-2f0b-4f35-82d4-8d76882dc990.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_gstxaaimj/","长安","长安","韦郭路989号（陕师大长安校区正对面）",,"13000.0",,"https://xa.fang.lianjia.com/loupan/pg77","location=770&project_name=gstxaaimj&recommend_log_info=","77",,"0","0","34.160044","108.890966"
"xa","吉源美郡国际城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/44b59ae0-b74e-4d02-8b66-8a39392ba116.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_jymjgjcaaiml/","长安","长安","长兴南路",,"9500.0",,"https://xa.fang.lianjia.com/loupan/pg78","location=771&project_name=jymjgjcaaiml&recommend_log_info=","78",,"0","0","34.147179","108.934358"
"xa","海璟暖暖的宅","住宅","售罄","https://image1.ljcdn.com/xf-resblock/c5cd743a-dc62-4f63-bb6f-d0953bfcc73e.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_hnndzaaimv/","未央","经开","凤城一路与明光路交汇处西南角",,"8500.0",,"https://xa.fang.lianjia.com/loupan/pg78","location=772&project_name=hnndzaaimv&recommend_log_info=","78",,"0","0","34.313818","108.929769"
"xa","万景荔知湾","住宅","售罄","https://image1.ljcdn.com/xf-resblock/13d83c1f-adb3-4b71-8d2d-068c4eb156e5.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_wjlzwaaimw/","长安","长安","子午大道与学府大道十字东南角",,"11000.0",,"https://xa.fang.lianjia.com/loupan/pg78","location=773&project_name=wjlzwaaimw&recommend_log_info=","78",,"0","0","34.203231","108.947785"
"xa","香缤国际城","住宅","售罄","https://image1.ljcdn.com/xf-resblock/dab584e5-cb51-4cd1-8173-ded799bf8c4a.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_xbgjcaaimy/","未央","经开","未央路延伸线与秦汉大道交汇向东300米",,"7200.0",,"https://xa.fang.lianjia.com/loupan/pg78","location=774&project_name=xbgjcaaimy&recommend_log_info=","78",,"0","0","34.38945","109.145653"
"xa","曲江公馆和园","住宅","售罄","https://image1.ljcdn.com/xf-resblock/fcc06b8b-0ba1-489f-89dc-9e3ea1ff9779.jpg.592x432.jpg","https://xa.fang.lianjia.com/loupan/loupan/p_qjgghyaaimz/","雁塔","曲江","曲江池东路与曲江池北路交汇处东北角, 曲江池北路999号",,"20000.0",,"https://xa.fang.lianjia.com/loupan/pg78","location=775&project_name=qjgghyaaimz&recommend_log_info=","78",,"0","0","34.20555","108.989503"
